"id","video_id","time_seconds","timestamp","analysis_second","rel_net_change","rel_max_positive_diff","rel_sum_of_abs_diff","abs_db_mean","abs_db_max","abs_db_min","created_at","updated_at","inter_mean_delta","inter_max_delta","inter_min_delta","dynamic_range","norm_mean","smooth_mean","is_peak","is_silent"
3576,8,0,"00:00:00",1,73.40588,40.79493,166.58736,-112.560845,-77.97913,-197.97575,2025/05/06 4:35:24.495,2025/05/06 4:35:24.495,,,,119.9966,0,-112.5608,0,1
3577,8,1,"00:00:01",1,4.57153,10.285926,31.64163,-86.5216028,-81.02004,-95.05001,2025/05/06 4:35:24.496,2025/05/06 4:35:24.496,26.03924,3.04091,102.9257,14.02997,0,-99.54122,0,1
3578,8,2,"00:00:02",1,-0.108260000000001,41.69315,227.33625,-131.2629655,-86.384705,-199.9987,2025/05/06 4:35:24.497,2025/05/06 4:35:24.497,44.74136,5.364665,104.9487,113.614,0,-110.1151,0,1
3579,8,3,"00:00:03",1,26.425746,21.29259,49.758422,-81.228101,-70.207016,-107.28905,2025/05/06 4:35:24.498,2025/05/06 4:35:24.498,50.03487,16.17769,92.70965,37.08204,0,-99.67089,0,1
3580,8,4,"00:00:04",1,-19.00622,7.556045,48.43267,-87.4524285,-79.00906,-110.59996,2025/05/06 4:35:24.499,2025/05/06 4:35:24.499,6.224328,8.802044,3.31091,31.5909,0,-99.98116,0,1
3581,8,5,"00:00:05",1,5.29041000000001,40.88052,231.35937,-119.8377446,-76.78853,-189.82301,2025/05/06 4:35:24.499,2025/05/06 4:35:24.499,32.38531,2.22053,79.22305,113.0345,0,-96.17276,0,1
3582,8,6,"00:00:06",1,5.0386,8.60456000000001,30.47851,-75.3426125,-68.8837,-85.30804,2025/05/06 4:35:24.500,2025/05/06 4:35:24.500,44.49513,7.90483,104.515,16.42434,0,-94.21093,0,1
3583,8,7,"00:00:07",1,4.86,10.26939,29.79755,-76.0663045,-70.111725,-82.41307,2025/05/06 4:35:24.501,2025/05/06 4:35:24.501,0.723692,1.228025,2.89497,12.30134,0,-90.41555,0,1
3584,8,8,"00:00:08",1,8.46374400000001,4.857686,27.801884,-73.905581,-67.407196,-80.47726,2025/05/06 4:35:24.501,2025/05/06 4:35:24.501,2.160723,2.704529,1.93581,13.07006,0,-75.10484,0,1
3585,8,9,"00:00:09",1,-7.07368,4.075265,22.07461,-69.3569405,-64.92526,-76.90199,2025/05/06 4:35:24.502,2025/05/06 4:35:24.502,4.548641,2.481936,3.57527,11.97673,0,-73.10961,0,1
3586,8,10,"00:00:10",1,0.959909999999994,5.311795,31.93279,-80.8260404,-76.06283,-86.99632,2025/05/06 4:35:24.502,2025/05/06 4:35:24.502,11.4691,11.13757,10.09433,10.93349,0,-74.69619,0,1
（省略）
4526,8,950,"00:15:50",1,-21.2742045,0,21.2742045,1.0034853,10.832824,-10.4413805,2025/05/06 4:35:25.767,2025/05/06 4:35:25.767,5.999621,2.28374,5.19223,21.2742,0.9652188,-8.119126,1,0
4527,8,951,"00:15:51",1,-13.782217,3.35371,22.444129,-27.776492,-15.525003,-33.638176,2025/05/06 4:35:25.767,2025/05/06 4:35:25.767,28.77998,26.35783,23.1968,18.11317,0.5370585,-6.589967,0,0
4528,8,952,"00:15:52",1,4.506443,6.93359999999999,39.239741,-44.3419918,-30.48222,-52.355312,2025/05/06 4:35:25.768,2025/05/06 4:35:25.768,16.5655,14.95722,18.71714,21.87309,0.2609668,-23.705,0,0
4529,8,953,"00:15:53",1,-28.629231,0,28.629231,-42.8364568,-25.742039,-54.37127,2025/05/06 4:35:25.769,2025/05/06 4:35:25.769,1.505535,4.740181,2.015958,28.62923,0.2860591,-38.31831,0,0
4530,8,954,"00:15:54",1,3.643842,2.88272,14.011082,-51.1947627,-46.33423,-54.941082,2025/05/06 4:35:25.769,2025/05/06 4:35:25.769,8.358306,20.59219,0.569812,8.606852,0.146754,-46.1244,0,0
4531,8,955,"00:15:55",1,12.773162,6.948585,25.546802,-55.1723367,-41.558388,-60.71837,2025/05/06 4:35:25.770,2025/05/06 4:35:25.770,3.977574,4.775842,5.777288,19.15998,0.08340699,-49.73452,0,0
4532,8,956,"00:15:56",1,40.3136112,7.499413,40.3136112,-9.809070351,6.2530212,-34.06059,2025/05/06 4:35:25.770,2025/05/06 4:35:25.770,45.36327,47.81141,26.65778,40.31361,0.8152128,-38.72539,1,0
4533,8,957,"00:15:57",1,-3.1911526,2.599418,13.1081806,8.43782964,10.945736,3.1833484,2025/05/06 4:35:25.771,2025/05/06 4:35:25.771,18.2469,4.692715,37.24394,7.762388,1,-18.84786,1,0
4534,8,958,"00:15:58",1,-21.41091134,2.571697,27.95205334,-12.748498296,0.77338034,-20.638172,2025/05/06 4:35:25.772,2025/05/06 4:35:25.772,21.18633,10.17236,23.82152,21.41155,0.786236,-4.70658,1,0
4535,8,959,"00:15:59",1,-18.964909,5.06829,29.101489,-35.4857569,-22.783861,-46.81706,2025/05/06 4:35:25.772,2025/05/06 4:35:25.772,22.73726,23.55724,26.17889,24.0332,0.4085707,-13.26548,0,0
4536,8,960,"00:16:00",1,-21.354014,0.867706999999996,24.375646,-56.074765,-39.285076,-60.63909,2025/05/06 4:35:25.773,2025/05/06 4:35:25.773,20.58901,16.50121,13.82203,21.35401,0.06695549,-34.76967,0,0
4537,8,961,"00:16:01",1,3.07617,2.186472,12.385522,-62.917516,-59.87341,-66.258736,2025/05/06 4:35:25.774,2025/05/06 4:35:25.774,6.842751,20.58833,5.619646,6.385326,0.0002109846,-51.49268,0,1
4538,8,962,"00:16:02",1,-2.70678599999999,0.761141999999999,5.86875999999999,-60.2595028,-58.885544,-62.056202,2025/05/06 4:35:25.775,2025/05/06 4:35:25.775,2.658013,0.987866,4.202534,3.170658,0.005209611,-59.7506,0,1
4539,8,963,"00:16:03",1,10.221665,9.1165,21.439985,-60.4598312,-49.556725,-64.79821,2025/05/06 4:35:25.775,2025/05/06 4:35:25.775,0.2003284,9.328819,2.742008,15.24148,0.02133769,-61.21228,0,0
4540,8,964,"00:16:04",1,-16.79719,1.076328,21.016246,-57.7448771,-43.60148,-62.508198,2025/05/06 4:35:25.775,2025/05/06 4:35:25.775,2.714954,5.955245,2.290012,18.90672,0.05172913,-59.48807,0,0
4541,8,965,"00:16:05",1,3.090084,1.685968,7.09428400000001,-56.6274327,-54.29991,-59.392094,2025/05/06 4:35:25.776,2025/05/06 4:35:25.776,1.117444,10.69843,3.116104,5.092184,0.05620945,-58.27738,0,1
4542,8,966,"00:16:06",1,16.052495,6.230145,24.446661,-52.2060785,-38.697433,-58.728745,2025/05/06 4:35:25.777,2025/05/06 4:35:25.777,4.421354,15.60248,0.663349,20.03131,0.1298987,-55.52613,0,0
4543,8,967,"00:16:07",1,24.06463,5.79176,24.4980976,-12.41815752,-3.7812862,-28.06265,2025/05/06 4:35:25.777,2025/05/06 4:35:25.777,39.78792,34.91615,30.6661,24.28136,0.7930307,-40.41722,0,0
4544,8,968,"00:16:08",1,-7.4925702,0.667841999999998,11.1433742,-11.62901398,-6.1059628,-13.598533,2025/05/06 4:35:25.778,2025/05/06 4:35:25.778,0.7891436,2.324677,14.46412,7.49257,0.8061831,-25.41775,0,0
4545,8,969,"00:16:09",1,19.2976777,8.756561,52.3306977,-20.5295746,0.1270047,-35.687183,2025/05/06 4:35:25.779,2025/05/06 4:35:25.779,8.90056,6.232967,22.08865,35.81419,0.6576288,-14.85892,1,0
4546,8,970,"00:16:10",1,5.599169,1.8868144,6.367293,8.60262045,10.372296,4.722284,2025/05/06 4:35:25.779,2025/05/06 4:35:25.779,29.13219,10.24529,40.40947,5.650012,1,-7.851989,1,0
4547,8,971,"00:16:11",1,-33.789994,0,33.789994,-7.46437217,8.457436,-25.332558,2025/05/06 4:35:25.780,2025/05/06 4:35:25.780,16.06699,1.91486,30.05484,33.78999,0.8480463,-6.463776,1,0
4548,8,972,"00:16:12",1,-6.418494,4.002694,17.500154,-31.1401613,-24.481955,-35.28033,2025/05/06 4:35:25.780,2025/05/06 4:35:25.780,23.67579,32.93939,9.947772,10.79838,0.4809973,-10.00064,0,0
4549,8,973,"00:16:13",1,15.004008,2.99468,18.856838,-16.3271085,-9.008957,-25.93938,2025/05/06 4:35:25.781,2025/05/06 4:35:25.781,14.81305,15.473,9.34095,16.93042,0.7278816,-18.31055,0,0
4550,8,974,"00:16:14",1,14.3974126,4.410685,15.6477806,-8.40763974,-1.3224204,-15.719833,2025/05/06 4:35:25.782,2025/05/06 4:35:25.782,7.919469,7.686537,10.21955,14.39741,0.8598727,-18.62497,1,0
4551,8,975,"00:16:15",1,-19.76143046,2.30796774,27.51715954,-2.366917462,3.931394,-19.707901,2025/05/06 4:35:25.782,2025/05/06 4:35:25.782,6.040722,5.253814,3.988068,23.6393,0.9331106,-9.033889,1,0
4552,8,976,"00:16:16",1,13.1881975,7.6427785,32.6547335,-4.943842194,2.4109275,-20.510538,2025/05/06 4:35:25.783,2025/05/06 4:35:25.783,2.576925,1.520466,0.802637,22.92146,0.906945,-5.239467,1,0
4553,8,977,"00:16:17",1,9.7606602,5.082808,19.474746,-6.424949913,-0.4966479,-15.114351,2025/05/06 4:35:25.783,2025/05/06 4:35:25.783,1.481108,2.907575,5.396187,14.6177,0.8929175,-4.57857,1,0
4554,8,978,"00:16:18",1,-34.4855616,0,34.4855616,-18.80904784,-3.9217334,-38.407295,2025/05/06 4:35:25.785,2025/05/06 4:35:25.785,12.3841,3.425086,23.29294,34.48556,0.6865159,-10.05928,0,0
4555,8,979,"00:16:19",1,17.401556,10.541646,44.592732,-37.9544972,-22.8613,-46.146606,2025/05/06 4:35:25.786,2025/05/06 4:35:25.786,19.14545,18.93957,7.739311,23.28531,0.3674251,-21.06283,0,0
4556,8,980,"00:16:20",1,23.516162,5.288969,23.516162,-0.12089839,8.021702,-15.49446,2025/05/06 4:35:25.787,2025/05/06 4:35:25.787,37.8336,30.883,30.65215,23.51616,0.9487388,-18.96148,1,0
4557,8,981,"00:16:21",1,-23.719974,0.600380999999999,24.920736,0.526532796,10.020245,-14.30011,2025/05/06 4:35:25.788,2025/05/06 4:35:25.788,0.6474312,1.998543,1.19435,24.32035,0.9405067,-12.51629,1,0
4558,8,982,"00:16:22",1,-25.727295,0,25.727295,-31.5704179,-18.3498,-44.077095,2025/05/06 4:35:25.789,2025/05/06 4:35:25.789,32.09695,28.37004,29.77699,25.72729,0.4738264,-10.38826,0,0
4559,8,983,"00:16:23",1,6.56199,3.133332,14.79744,-41.3490025,-37.93029,-44.49228,2025/05/06 4:35:25.790,2025/05/06 4:35:25.791,9.778584,19.58049,0.415185,6.56199,0.31085,-24.13096,0,0
4560,8,984,"00:16:24",1,9.699068,7.024681,17.874836,-27.9882152,-25.483587,-35.182655,2025/05/06 4:35:25.791,2025/05/06 4:35:25.791,13.36079,12.4467,9.309625,9.699068,0.5335298,-33.63588,0,0
4561,8,985,"00:16:25",1,7.272761,1.93989,9.336813,-18.192754,-15.10647,-23.411257,2025/05/06 4:35:25.793,2025/05/06 4:35:25.793,9.795462,10.37712,11.7714,8.304787,0.6967874,-29.17666,0,0
4562,8,986,"00:16:26",1,-19.737748,1.369371,24.806844,-23.9425966,-14.822344,-37.09464,2025/05/06 4:35:25.793,2025/05/06 4:35:25.793,5.749843,0.284126,13.68338,22.2723,0.6009567,-23.37452,0,0
4563,8,987,"00:16:27",1,27.128122,7.319879,27.612376,-26.56535765,-12.315424,-39.443546,2025/05/06 4:35:25.794,2025/05/06 4:35:25.794,2.622761,2.50692,2.348906,27.12812,0.5572441,-22.90024,0,0
4564,8,988,"00:16:28",1,-6.840513,1.060694,9.03985799999999,-16.66633795,-12.633785,-20.534992,2025/05/06 4:35:25.795,2025/05/06 4:35:25.795,9.899019,0.318361,18.90855,7.901207,0.7222277,-22.39143,0,0
4565,8,989,"00:16:29",1,-16.654871,2.442114,21.772207,-27.100613,-18.568201,-37.78174,2025/05/06 4:35:25.796,2025/05/06 4:35:25.796,10.43427,5.934416,17.24675,19.21354,0.5483231,-23.4441,0,0
4566,8,990,"00:16:30",1,35.190538,7.801701,37.037262,-2.829050927,9.025601,-27.088299,2025/05/06 4:35:25.797,2025/05/06 4:35:25.797,24.27156,27.5938,10.69344,36.1139,0.886357,-15.532,1,0
4567,8,991,"00:16:31",1,-10.6163297,0.0165907999999999,10.6495113,2.15099905,6.225452,-4.3908777,2025/05/06 4:35:25.798,2025/05/06 4:35:25.798,4.98005,2.800149,22.69742,10.61633,0.9918339,-9.259555,1,0
4568,8,992,"00:16:32",1,-19.610492,2.584425,33.384948,-25.8309679,-9.52649,-36.02421,2025/05/06 4:35:25.799,2025/05/06 4:35:25.799,27.98197,15.75194,31.63333,26.49772,0.5694839,-8.83634,0,0
4569,8,993,"00:16:33",1,-17.799042,0.162573999999999,18.12419,-41.0527288,-30.269272,-48.068314,2025/05/06 4:35:25.800,2025/05/06 4:35:25.800,15.22176,20.74278,12.0441,17.79904,0.3157879,-21.57757,0,0
4570,8,994,"00:16:34",1,-1.53721299999999,0.778320000000001,4.60795899999999,-48.6730862,-47.48978,-49.784046,2025/05/06 4:35:25.800,2025/05/06 4:35:25.800,7.620358,17.22051,1.715732,2.294266,0.1887819,-38.51893,0,0
4571,8,995,"00:16:35",1,26.334809,13.311579,56.336923,-28.1179605,-17.020088,-46.246216,2025/05/06 4:35:25.801,2025/05/06 4:35:25.801,20.55513,30.46969,3.53783,29.22613,0.5313673,-39.28126,0,0
4572,8,996,"00:16:36",1,22.0526416,6.6396842,33.4650376,-9.58471416,1.8458946,-20.206747,2025/05/06 4:35:25.802,2025/05/06 4:35:25.802,18.53325,18.86598,26.03947,22.05264,0.8371783,-28.79192,1,0
4573,8,997,"00:16:37",1,-1.4523598,0.954146300000001,6.2890504,4.73320564,6.1417923,2.424558,2025/05/06 4:35:25.802,2025/05/06 4:35:25.802,14.31792,4.295897,22.63131,3.717234,1,-10.98982,1,0
4574,8,998,"00:16:38",1,-0.74938905,3.5247367,19.96914375,-3.5901826914,1.2561574,-9.103109,2025/05/06 4:35:25.803,2025/05/06 4:35:25.803,8.323388,4.885635,11.52767,10.35927,0.9372254,-2.813897,1,0
4575,8,999,"00:16:39",1,-10.418654,0.532999999999999,11.484654,-6.24429969,1.247121,-9.680861,2025/05/06 4:35:25.804,2025/05/06 4:35:25.804,2.654117,0.0090364,0.577752,10.92798,0.8938498,-1.700426,1,0
4576,8,1000,"00:16:40",1,0.102063999999999,2.440069,7.36746,-10.8172247,-9.798958,-12.239027,2025/05/06 4:35:25.861,2025/05/06 4:35:25.861,4.572925,11.04608,2.558166,2.440069,0.8197129,-6.883903,0,0
4577,8,1001,"00:16:41",1,-15.9192033,1.513366,21.4020435,-10.66549613,-6.816008,-23.635788,2025/05/06 4:35:25.861,2025/05/06 4:35:25.861,0.1517286,2.98295,11.39676,16.81978,0.8222417,-9.24234,0,0
4578,8,1002,"00:16:42",1,12.608223,7.907502,32.587257,-31.4825074,-16.09362,-38.69136,2025/05/06 4:35:25.862,2025/05/06 4:35:25.862,20.81701,9.277612,15.05557,22.59774,0.4752916,-17.65508,0,0
4579,8,1003,"00:16:43",1,11.7051806,5.6526982,22.1595674,1.726142712,7.347853,-9.584521,2025/05/06 4:35:25.863,2025/05/06 4:35:25.863,33.20865,23.44147,29.10684,16.93237,0.9771468,-13.47395,1,0
4580,8,1004,"00:16:44",1,-22.6059959,0.41417349,23.43434288,-5.1499126813,0.8716169,-21.734379,2025/05/06 4:35:25.863,2025/05/06 4:35:25.863,6.876055,6.476236,12.14986,22.606,0.9126134,-11.63543,1,0
4581,8,1005,"00:16:45",1,-1.509917,2.714977,15.133281,-30.979934,-27.548988,-34.57193,2025/05/06 4:35:25.864,2025/05/06 4:35:25.864,25.83002,28.4206,12.83755,7.022942,0.4836678,-11.4679,0,0
4582,8,1006,"00:16:46",1,-21.905159,0,21.905159,-38.6127906,-28.091743,-49.996902,2025/05/06 4:35:25.866,2025/05/06 4:35:25.866,7.632856,0.542755,15.42497,21.90516,0.3564535,-24.91421,0,0
4583,8,1007,"00:16:47",1,1.260676,4.118869,14.076716,-45.8953065,-41.98835,-49.162754,2025/05/06 4:35:25.866,2025/05/06 4:35:25.866,7.282516,13.89661,0.834148,7.174404,0.2350782,-38.49601,0,0
4584,8,1008,"00:16:48",1,25.474949,9.152353,35.109215,-43.2274074,-23.550087,-53.456635,2025/05/06 4:35:25.867,2025/05/06 4:35:25.867,2.667899,18.43826,4.293881,29.90655,0.2795432,-42.5785,0,0
4585,8,1009,"00:16:49",1,6.635557,4.909156,21.228271,-14.6705829,-11.365199,-18.661556,2025/05/06 4:35:25.867,2025/05/06 4:35:25.867,28.55682,12.18489,34.79508,7.296357,0.7554903,-34.59777,0,0
4586,8,1010,"00:16:50",1,-20.398146,1.192336,24.5454628,-13.49251231,-7.5964956,-30.0683,2025/05/06 4:35:25.868,2025/05/06 4:35:25.868,1.178071,3.768703,11.40674,22.4718,0.7751248,-23.79683,0,0
4587,8,1011,"00:16:51",1,28.833436,10.970365,35.507204,-20.71372374,-5.470004,-37.640324,2025/05/06 4:35:25.869,2025/05/06 4:35:25.869,7.221211,2.126492,7.572024,32.17032,0.6547713,-16.29227,0,0
4588,8,1012,"00:16:52",1,1.6413846,1.161161,4.7207642,-3.98545405,-2.6776094,-4.8399453,2025/05/06 4:35:25.870,2025/05/06 4:35:25.870,16.72827,2.792395,32.80038,2.162336,0.9335757,-12.73056,1,0
4589,8,1013,"00:16:53",1,-24.5702102,1.0089061,26.7196386,-8.83014377,-1.3333106,-26.978235,2025/05/06 4:35:25.870,2025/05/06 4:35:25.870,4.84469,1.344299,22.13829,25.64492,0.8528309,-11.17644,1,0
4590,8,1014,"00:16:54",1,27.9056578,8.9748898,45.7739218,-28.15697732,-3.3960772,-40.235867,2025/05/06 4:35:25.871,2025/05/06 4:35:25.871,19.32683,2.062767,13.25763,36.83979,0.5307171,-13.65753,0,0
4591,8,1015,"00:16:55",1,-0.4721383,2.5773025,7.4961787,4.67640426,6.001818,2.380931,2025/05/06 4:35:25.871,2025/05/06 4:35:25.871,32.83338,9.397895,42.6168,3.620887,1,-10.77024,1,0
4592,8,1016,"00:16:56",1,-32.3168272,0.2691851,32.8551974,-10.993896763,2.3645883,-30.221424,2025/05/06 4:35:25.872,2025/05/06 4:35:25.872,15.6703,3.63723,32.60236,32.58601,0.8080556,-11.49149,1,0
4593,8,1017,"00:16:57",1,-2.438665,1.404955,12.090183,-34.0149239,-31.163671,-35.9133,2025/05/06 4:35:25.873,2025/05/06 4:35:25.873,23.02103,33.52826,5.691876,4.749629,0.4330846,-13.44414,0,0
4594,8,1018,"00:16:58",1,3.177471,4.001797,12.659933,-36.2157709,-32.435566,-38.505054,2025/05/06 4:35:25.873,2025/05/06 4:35:25.873,2.200847,1.271895,2.591754,6.069488,0.3964038,-27.07486,0,0
4595,8,1019,"00:16:59",1,1.175512,4.266138,16.518456,-22.7927954,-18.846903,-27.039158,2025/05/06 4:35:25.873,2025/05/06 4:35:25.873,13.42298,13.58866,11.4659,8.192255,0.62012,-31.00783,0,0
4596,8,1020,"00:17:00",1,-25.959905,0.561717999999999,27.083341,-35.1353611,-25.126125,-51.08603,2025/05/06 4:35:25.874,2025/05/06 4:35:25.874,12.34257,6.279222,24.04687,25.95991,0.4144107,-31.38131,0,0
4597,8,1021,"00:17:01",1,-1.05260999999999,1.11208000000001,4.11784200000002,-51.5880111,-50.524384,-53.10961,2025/05/06 4:35:25.874,2025/05/06 4:35:25.874,16.45265,25.39826,2.02358,2.585226,0.1401998,-36.50539,0,1
4598,8,1022,"00:17:02",1,36.376505,8.239104,36.376505,-33.43066535,-13.087095,-49.4636,2025/05/06 4:35:25.875,2025/05/06 4:35:25.875,18.15734,37.43729,3.64601,36.37651,0.4428222,-40.05135,0,0
4599,8,1023,"00:17:03",1,16.9204944,4.5902436,17.3455662,-0.93584553,5.2485123,-11.884518,2025/05/06 4:35:25.875,2025/05/06 4:35:25.875,32.49482,18.33561,37.57908,17.13303,0.9485424,-28.65151,1,0
4600,8,1024,"00:17:04",1,-26.9647438,0.5117907,27.9883252,-6.833543189,3.1645598,-23.800184,2025/05/06 4:35:25.877,2025/05/06 4:35:25.877,5.897697,2.083952,11.91567,26.96474,0.8808333,-13.73335,1,0
4601,8,1025,"00:17:05",1,10.111218,8.255036,33.121782,-25.303925,-17.182434,-33.311905,2025/05/06 4:35:25.877,2025/05/06 4:35:25.877,18.47038,20.34699,9.511721,16.12947,0.5782679,-11.02444,0,0
4602,8,1026,"00:17:06",1,6.9617089,6.608956,28.1416609,-8.18168906,-1.6965021,-16.097694,2025/05/06 4:35:25.878,2025/05/06 4:35:25.878,17.12224,15.48593,17.21421,14.40119,0.8636385,-13.43972,1,0
4603,8,1027,"00:17:07",1,-0.0770208999999999,9.196147,41.2856761,-11.13585348,-2.2815635,-22.962912,2025/05/06 4:35:25.879,2025/05/06 4:35:25.879,2.954165,0.5850614,6.865218,20.68135,0.8144025,-14.87382,1,0
4604,8,1028,"00:17:08",1,-8.75070492,1.16518428,14.01352728,0.594070162,2.8162642,-8.343435,2025/05/06 4:35:25.879,2025/05/06 4:35:25.879,11.72992,5.097828,14.61948,11.1597,0.9835265,-6.241158,1,0
4605,8,1029,"00:17:09",1,17.7496533,3.865678,17.7496533,-3.807250233,3.2300913,-14.519562,2025/05/06 4:35:25.880,2025/05/06 4:35:25.880,4.40132,0.4138271,6.176127,17.74965,0.9219569,-4.783011,1,0
4606,8,1030,"00:17:10",1,-26.9924745,6.642543,40.2775605,-14.137741196,3.0391965,-30.595821,2025/05/06 4:35:25.881,2025/05/06 4:35:25.881,10.33049,0.1908948,16.07626,33.63502,0.7558322,-5.78364,1,0
4607,8,1031,"00:17:11",1,11.0472632,6.848249,14.8740822,-4.44251381,-1.1711693,-14.131842,2025/05/06 4:35:25.881,2025/05/06 4:35:25.881,9.695228,4.210366,16.46398,12.96067,0.9259581,-7.462502,1,0
4608,8,1032,"00:17:12",1,-18.4888086,0.443424999999998,19.3756586,-10.99585231,-3.3419824,-22.274216,2025/05/06 4:35:25.882,2025/05/06 4:35:25.882,6.553339,2.170813,8.142374,18.93223,0.8167358,-9.858703,0,0
4609,8,1033,"00:17:13",1,18.1933176,7.1893586,20.3577424,-1.25903196,2.881495,-16.394035,2025/05/06 4:35:25.882,2025/05/06 4:35:25.882,9.73682,6.223477,5.880181,19.27553,0.9525695,-5.565799,1,0
4610,8,1034,"00:17:14",1,-5.102615,0.187481,6.0013816,-2.49816731,0.3099443,-4.7926707,2025/05/06 4:35:25.883,2025/05/06 4:35:25.883,1.239135,2.571551,11.60136,5.102615,0.9578473,-4.917684,1,0
4611,8,1035,"00:17:15",1,8.6993366,1.9208965,9.758756,-0.56350086,3.713087,-5.5159593,2025/05/06 4:35:25.883,2025/05/06 4:35:25.883,1.934666,3.403143,0.7232886,9.229046,0.9687381,-1.440233,1,0
4612,8,1036,"00:17:16",1,-24.7258408,0,24.7258408,-11.323589966,2.1493368,-22.576504,2025/05/06 4:35:25.884,2025/05/06 4:35:25.884,10.76009,1.56375,17.06054,24.72584,0.8072701,-4.795086,1,0
4613,8,1037,"00:17:17",1,-7.185687,0.690636000000001,9.863721,-28.1734488,-25.068338,-32.254025,2025/05/06 4:35:25.885,2025/05/06 4:35:25.885,16.84986,27.21767,9.677521,7.185687,0.5304425,-13.35351,0,0
4614,8,1038,"00:17:18",1,12.38188,7.536343,20.970988,-26.5362,-18.907406,-34.585518,2025/05/06 4:35:25.885,2025/05/06 4:35:25.885,1.637249,6.160932,2.331493,15.67811,0.55773,-22.01108,0,0
4615,8,1039,"00:17:19",1,10.874529,3.489496,11.559209,-11.7985519,-8.156258,-19.373127,2025/05/06 4:35:25.886,2025/05/06 4:35:25.886,14.73765,10.75115,15.21239,11.21687,0.8033575,-22.1694,0,0
4616,8,1040,"00:17:20",1,0.871322,1.315393,9.5441284,-8.01961227,-5.7375298,-10.073933,2025/05/06 4:35:25.887,2025/05/06 4:35:25.887,3.77894,2.418728,9.299194,4.336403,0.8663398,-15.45146,0,0
4617,8,1041,"00:17:21",1,0.255641,0.758768,3.433971,-8.10886414,-7.434993,-8.70656,2025/05/06 4:35:25.887,2025/05/06 4:35:25.887,0.08925187,1.697463,1.367373,1.271567,0.8648522,-9.30901,0,0
4618,8,1042,"00:17:22",1,-10.802081,0.875179800000001,14.2409198,-8.26216227,-5.5331016,-18.054602,2025/05/06 4:35:25.888,2025/05/06 4:35:25.888,0.1532981,1.901891,9.348042,12.5215,0.8622973,-8.130213,0,0
4619,8,1043,"00:17:23",1,19.347121,7.445509,38.954619,-20.9762708,-3.752073,-32.902943,2025/05/06 4:35:25.888,2025/05/06 4:35:25.888,12.71411,1.781029,14.84834,29.15087,0.6503955,-12.4491,0,0
4620,8,1044,"00:17:24",1,2.201516,1.6539346,6.8953722,1.83254452,2.859124,0.3634888,2025/05/06 4:35:25.889,2025/05/06 4:35:25.889,22.80882,6.611197,33.26643,2.495635,1,-9.135296,1,0
4621,8,1045,"00:17:25",1,-34.9588562,0,34.9588562,-14.538757247,1.5246402,-33.434216,2025/05/06 4:35:25.890,2025/05/06 4:35:25.890,16.3713,1.334484,33.79771,34.95885,0.7551463,-11.22749,1,0
4622,8,1046,"00:17:26",1,-10.906158,0.0287620000000004,10.963682,-43.6871223,-37.303448,-48.209606,2025/05/06 4:35:25.891,2025/05/06 4:35:25.891,29.14837,38.82809,14.77539,10.90616,0.2718813,-18.79778,0,0
4623,8,1047,"00:17:27",1,4.333134,4.267043,13.869384,-50.1231213,-44.637302,-53.675415,2025/05/06 4:35:25.891,2025/05/06 4:35:25.891,6.435999,7.333854,5.465809,9.038113,0.1646146,-36.11633,0,0
4624,8,1048,"00:17:28",1,7.65157,3.43857,10.519688,-43.1131663,-37.44281,-45.09438,2025/05/06 4:35:25.892,2025/05/06 4:35:25.892,7.009955,7.194492,8.581035,7.65157,0.2814472,-45.64114,0,0
4625,8,1049,"00:17:29",1,31.7765931,6.224058,31.7765931,-11.514411064,1.1523371,-30.624256,2025/05/06 4:35:25.893,2025/05/06 4:35:25.893,31.59875,38.59515,14.47012,31.77659,0.8061726,-34.9169,1,0
4626,8,1050,"00:17:30",1,4.826839,3.5533305,21.72162912,-2.223690834,4.1986427,-8.576996,2025/05/06 4:35:25.894,2025/05/06 4:35:25.894,9.29072,3.046306,22.04726,12.77564,0.9546977,-18.95042,1,0
4627,8,1051,"00:17:31",1,-1.5179325,2.6944667,10.9387245,5.60290336,8.187677,3.3377442,2025/05/06 4:35:25.894,2025/05/06 4:35:25.894,7.826594,3.989034,11.91474,4.849933,1,-2.711733,1,0
4628,8,1052,"00:17:32",1,-7.8581919,1.0086904,10.3335957,-1.866932581,2.8289084,-6.2669854,2025/05/06 4:35:25.895,2025/05/06 4:35:25.895,7.469836,5.358768,9.60473,9.095894,0.9586343,0.5040933,1,0
4629,8,1053,"00:17:33",1,-22.3897897,2.4204855,28.5870013,-9.06279521,-2.0998423,-27.475895,2025/05/06 4:35:25.895,2025/05/06 4:35:25.895,7.195863,4.928751,21.20891,25.37605,0.8489534,-1.775608,1,0
4630,8,1054,"00:17:34",1,25.176349,8.658433,31.8038216,-17.42514207,-5.271641,-33.037094,2025/05/06 4:35:25.896,2025/05/06 4:35:25.896,8.362347,3.171799,5.561199,27.76545,0.709581,-9.451623,0,0
4631,8,1055,"00:17:35",1,-15.754925,1.660189,19.075303,-7.75433541,-1.461824,-18.876938,2025/05/06 4:35:25.897,2025/05/06 4:35:25.897,9.670807,3.809817,14.16016,17.41511,0.8707611,-11.41409,1,0
